source_domain,target_domain,dataset_label
radaronline.com,flipboard.com,Politifact_Real
radaronline.com,newsbreak.com,Politifact_Real
radaronline.com,m.youtube.com,Politifact_Real
abcnews.go.com,nielsen.com,Politifact_Real
abcnews.go.com,disneyplus.com,Politifact_Real
youtube.com,developers.google.com,Politifact_Real
edition.cnn.com,sphere.com,Politifact_Real
edition.cnn.com,politicalticker.blogs.cnn.com,Politifact_Real
youtube.com,developers.google.com,Politifact_Real
ecfr.gov,govinfo.gov,Politifact_Real
ecfr.gov,drafting.ecfr.gov,Politifact_Real
ecfr.gov,archives.gov,Politifact_Real
video.foxnews.com,foxnews.com,Politifact_Real
video.foxnews.com,streamsafely.com,Politifact_Real
youtube.com,developers.google.com,Politifact_Real
foxnews.com,flipboard.com,Politifact_Real
foxnews.com,foxsports.com,Politifact_Real
foxnews.com,shop.foxnews.com,Politifact_Real
foxnews.com,youtube.com,Politifact_Real
foxnews.com,noticias.foxnews.com,Politifact_Real
foxnews.com,press.foxnews.com,Politifact_Real
foxnews.com,fox.com,Politifact_Real
foxnews.com,foxnews.slack.com,Politifact_Real
foxnews.com,nation.foxnews.com,Politifact_Real
foxnews.com,lipperalpha.refinitiv.com,Politifact_Real
foxnews.com,foxcareers.com,Politifact_Real
foxnews.com,foxadvertising.com,Politifact_Real
foxnews.com,radio.foxnews.com,Politifact_Real
foxnews.com,outkick.com,Politifact_Real
foxnews.com,help.foxnews.com,Politifact_Real
foxnews.com,open.spotify.com,Politifact_Real
foxnews.com,foxweather.com,Politifact_Real
foxnews.com,foxbusiness.com,Politifact_Real
cq.com,password.cq.com,Politifact_Real
abcnews.go.com,nielsen.com,Politifact_Real
abcnews.go.com,disneyplus.com,Politifact_Real
politifact.com,bsky.app,Politifact_Real
politifact.com,whitehouse.gov,Politifact_Real
politifact.com,eia.gov,Politifact_Real
youtube.com,developers.google.com,Politifact_Real
motherjones.com,secure.motherjones.com,Politifact_Real
motherjones.com,bsky.app,Politifact_Real
motherjones.com,x.com,Politifact_Real
motherjones.com,store.motherjones.com,Politifact_Real
motherjones.com,youtube.com,Politifact_Real
motherjones.com,policies.google.com,Politifact_Real
motherjones.com,feeds.feedburner.com,Politifact_Real
motherjones.com,wpvip.com,Politifact_Real
motherjones.com,motherjones.com.disqus.com,Politifact_Real
politifact.com,hillaryclinton.com,Politifact_Real
politifact.com,nhpr.org,Politifact_Real
politifact.com,barackobama.com,Politifact_Real
politifact.com,nytimes.com,Politifact_Real
politifact.com,cbsnews.com,Politifact_Real
politifact.com,factcheck.org,Politifact_Real
politifact.com,bsky.app,Politifact_Real
youtube.com,developers.google.com,Politifact_Real
therightscoop.com,cnsnews.com,Politifact_Real
therightscoop.com,marklevinshow.com,Politifact_Real
therightscoop.com,pajamasmedia.com,Politifact_Real
therightscoop.com,thelibertydaily.com,Politifact_Real
therightscoop.com,badblue.com,Politifact_Real
therightscoop.com,wordpress.org,Politifact_Real
therightscoop.com,rightlydesigned.com,Politifact_Real
politifact.com,nhtsa.gov,Politifact_Real
politifact.com,cnn.com,Politifact_Real
politifact.com,home.olemiss.edu,Politifact_Real
politifact.com,bsky.app,Politifact_Real
politifact.com,adai.uw.edu,Politifact_Real
politifact.com,samhsa.gov,Politifact_Real
politifact.com,politico.com,Politifact_Real
politifact.com,unodc.org,Politifact_Real
politifact.com,drugabuse.gov,Politifact_Real
politifact.com,newyorker.com,Politifact_Real
cq.com,fiscalnote.com,Politifact_Real
cq.com,fiscalnote-marketing.s3.amazonaws.com,Politifact_Real
cq.com,info.cq.com,Politifact_Real
cq.com,rollcall.com,Politifact_Real
cq.com,careers.fiscalnote.com,Politifact_Real
cq.com,youtube.com,Politifact_Real
twitter.com,help.x.com,Politifact_Real
politifact.com,law.cornell.edu,Politifact_Real
politifact.com,livewire.talkingpointsmemo.com,Politifact_Real
politifact.com,clerk.house.gov,Politifact_Real
politifact.com,abcnews.go.com,Politifact_Real
politifact.com,barackobama.com,Politifact_Real
politifact.com,bsky.app,Politifact_Real
politifact.com,whitehouse.gov,Politifact_Real
politifact.com,thomas.loc.gov,Politifact_Real
politifact.com,youtube.com,Politifact_Real
politifact.com,gpo.gov,Politifact_Real
politifact.com,senate.gov,Politifact_Real
politifact.com,bsky.app,Politifact_Real
politifact.com,alarabiya.net,Politifact_Real
politifact.com,youtube.com,Politifact_Real
youtube.com,developers.google.com,Politifact_Real
politifact.com,online.wsj.com,Politifact_Real
politifact.com,irs.gov,Politifact_Real
politifact.com,taxfoundation.org,Politifact_Real
politifact.com,assets.opencrs.com,Politifact_Real
politifact.com,taxpolicycenter.org,Politifact_Real
politifact.com,taxvox.taxpolicycenter.org,Politifact_Real
politifact.com,finance.senate.gov,Politifact_Real
politifact.com,nytimes.com,Politifact_Real
politifact.com,bsky.app,Politifact_Real
politifact.com,ssa.gov,Politifact_Real
data.bls.gov,bls.gov,Politifact_Real
data.bls.gov,threads.net,Politifact_Real
data.bls.gov,download.bls.gov,Politifact_Real
data.bls.gov,oig.dol.gov,Politifact_Real
data.bls.gov,dol.gov,Politifact_Real
data.bls.gov,youtube.com,Politifact_Real
data.bls.gov,usa.gov,Politifact_Real
youtube.com,developers.google.com,Politifact_Real
video.foxnews.com,foxnews.com,Politifact_Real
video.foxnews.com,streamsafely.com,Politifact_Real
govtrack.us,mastodon.social,Politifact_Real
govtrack.us,civicimpulse.com,Politifact_Real
govtrack.us,govinfo.gov,Politifact_Real
govtrack.us,bsky.app,Politifact_Real
govtrack.us,github.com,Politifact_Real
govtrack.us,substack.govtrack.us,Politifact_Real
govtrack.us,patreon.com,Politifact_Real
cq.com,password.cq.com,Politifact_Real
cq.com,fiscalnote.com,Politifact_Real
cq.com,fiscalnote-marketing.s3.amazonaws.com,Politifact_Real
cq.com,info.cq.com,Politifact_Real
cq.com,rollcall.com,Politifact_Real
cq.com,careers.fiscalnote.com,Politifact_Real
cq.com,youtube.com,Politifact_Real
youtube.com,developers.google.com,Politifact_Real
politifact.com,online.wsj.com,Politifact_Real
politifact.com,morgangriffith.house.gov,Politifact_Real
politifact.com,bsky.app,Politifact_Real
politifact.com,epa.gov,Politifact_Real
politifact.com,morgangriffithforcongress.com,Politifact_Real
politifact.com,leg1.state.va.us,Politifact_Real
politifact.com,www2.timesdispatch.com,Politifact_Real
youtube.com,developers.google.com,Politifact_Real
c-span.org,c-spanshop.org,Politifact_Real
c-span.org,apps.apple.com,Politifact_Real
c-span.org,c-span.iapplicants.com,Politifact_Real
c-span.org,donate.c-span.org,Politifact_Real
c-span.org,play.google.com,Politifact_Real
c-span.org,youtube.com,Politifact_Real
c-span.org,static.c-spanvideo.org,Politifact_Real
mittvmitt.com,creativethemes.com,Politifact_Real
abcnews.go.com,nielsen.com,Politifact_Real
abcnews.go.com,disneyplus.com,Politifact_Real
pewforum.org,law.gwu.edu,Politifact_Real
pewforum.org,pewresearch.org,Politifact_Real
pewforum.org,pewtrusts.org,Politifact_Real
pewforum.org,caselaw.lp.findlaw.com,Politifact_Real
pewforum.org,www4.law.cornell.edu,Politifact_Real
pewforum.org,x.com,Politifact_Real
pewforum.org,oyez.org,Politifact_Real
pewforum.org,pewresearchcenter.networkforgood.com,Politifact_Real
pewforum.org,bsky.app,Politifact_Real
pewforum.org,pewrsr.ch,Politifact_Real
pewforum.org,youtube.com,Politifact_Real
cnn.com,youtube.com,Politifact_Real
cnn.com,cnnespanol.cnn.com,Politifact_Real
cnn.com,banxico.org.mx,Politifact_Real
cnn.com,transcripts.cnn.com,Politifact_Real
cnn.com,latino.foxnews.com,Politifact_Real
cnn.com,cnn.it,Politifact_Real
cnn.com,max.com,Politifact_Real
cnn.com,donaldjtrump.com,Politifact_Real
cnn.com,arabic.cnn.com,Politifact_Real
cnn.com,explorer.usaid.gov,Politifact_Real
cnn.com,edition.cnn.com,Politifact_Real
cnn.com,us.cnn.com,Politifact_Real
cnn.com,herald-dispatch.com,Politifact_Real
cnn.com,pewhispanic.org,Politifact_Real
cnn.com,careers.wbd.com,Politifact_Real
cnn.com,politico.com,Politifact_Real
politifact.com,bsky.app,Politifact_Real
politifact.com,whitehouse.gov,Politifact_Real
politifact.com,johnmccain.com,Politifact_Real
politifact.com,thomas.loc.gov,Politifact_Real
politifact.com,portman.senate.gov,Politifact_Real
politifact.com,nytimes.com,Politifact_Real
politifact.com,bsky.app,Politifact_Real
politifact.com,whitehouse.gov,Politifact_Real
politifact.com,dea.gov,Politifact_Real
politifact.com,latimes.com,Politifact_Real
law.cornell.edu,lawschool.cornell.edu,Politifact_Real
law.cornell.edu,lawyers.law.cornell.edu,Politifact_Real
law.cornell.edu,cornell.edu,Politifact_Real
ohioart.com,recruiting.paylocity.com,Politifact_Real
mtv.com,threads.net,Politifact_Real
mtv.com,paramountplus.com,Politifact_Real
mtv.com,youtube.com,Politifact_Real
mtv.com,tiktok.com,Politifact_Real
mtv.com,tvguidelines.org,Politifact_Real
mtv.com,control.kochava.com,Politifact_Real
youtube.com,developers.google.com,Politifact_Real
youtube.com,developers.google.com,Politifact_Real
abcnews.go.com,nielsen.com,Politifact_Real
abcnews.go.com,disneyplus.com,Politifact_Real
nbcnews.com,nbcuniversal.com,Politifact_Real
nbcnews.com,msnbc.com,Politifact_Real
nbcnews.com,nbcunicareers.com,Politifact_Real
nbcnews.com,nbcuacademy.com,Politifact_Real
nbcnews.com,together.nbcuni.com,Politifact_Real
nbcnews.com,nbcnews.zendesk.com,Politifact_Real
nbcnews.com,nbc.com,Politifact_Real
nbcnews.com,peacocktv.com,Politifact_Real
nbcnews.com,today.com,Politifact_Real
nbcnews.com,cnbc.com,Politifact_Real
nbcnews.com,x.com,Politifact_Real
nbcnews.com,id.nbcnews.com,Politifact_Real
guardian.co.uk,youtube.com,Politifact_Real
guardian.co.uk,uploads.guim.co.uk,Politifact_Real
guardian.co.uk,advertising.theguardian.com,Politifact_Real
guardian.co.uk,support.theguardian.com,Politifact_Real
guardian.co.uk,theguardian.com,Politifact_Real
guardian.co.uk,licensing.theguardian.com,Politifact_Real
guardian.co.uk,workforus.theguardian.com,Politifact_Real
guardian.co.uk,manage.theguardian.com,Politifact_Real
guardian.co.uk,theguardian.newspapers.com,Politifact_Real
guardian.co.uk,wordiply.com,Politifact_Real
guardian.co.uk,jobs.theguardian.com,Politifact_Real
guardian.co.uk,profile.theguardian.com,Politifact_Real
guardian.co.uk,holidays.theguardian.com,Politifact_Real
guardian.co.uk,syndication.theguardian.com,Politifact_Real
cbsnews.com,paramountplus.com,Politifact_Real
cbsnews.com,x.com,Politifact_Real
cbsnews.com,pages.beamery.com,Politifact_Real
cbsnews.com,share.flipboard.com,Politifact_Real
cbsnews.com,youtube.com,Politifact_Real
cbsnews.com,cbs.com,Politifact_Real
cbsnews.com,help.cbsnews.com,Politifact_Real
cbsnews.com,cbssports.com,Politifact_Real
ams.usda.gov,youtu.be,Politifact_Real
ams.usda.gov,aphis.usda.gov,Politifact_Real
ams.usda.gov,flickr.com,Politifact_Real
ams.usda.gov,whitehouse.gov,Politifact_Real
ams.usda.gov,usda.gov,Politifact_Real
ams.usda.gov,gcc02.safelinks.protection.outlook.com,Politifact_Real
ams.usda.gov,usa.gov,Politifact_Real
ams.usda.gov,mymarketnews.ams.usda.gov,Politifact_Real
ams.usda.gov,public.govdelivery.com,Politifact_Real
fedupthebook.com,tiktok.com,Politifact_Real
abcnews.go.com,blogs.abcnews.com,Politifact_Real
abcnews.go.com,disneyplus.com,Politifact_Real
abcnews.go.com,nielsen.com,Politifact_Real
thedailyshow.com,control.kochava.com,Politifact_Real
thedailyshow.com,1iota.com,Politifact_Real
thedailyshow.com,paramountshop.com,Politifact_Real
thedailyshow.com,podcasts.iheartradio.com,Politifact_Real
thedailyshow.com,threads.net,Politifact_Real
thedailyshow.com,paramountplus.com,Politifact_Real
thedailyshow.com,link.chtbl.com,Politifact_Real
thedailyshow.com,viacomcbs.careers,Politifact_Real
thedailyshow.com,youtube.com,Politifact_Real
thedailyshow.com,tiktok.com,Politifact_Real
thedailyshow.com,tvguidelines.org,Politifact_Real
youtube.com,developers.google.com,Politifact_Real
acton.org,give.acton.org,Politifact_Real
acton.org,marketsandmorality.com,Politifact_Real
acton.org,search.acton.org,Politifact_Real
acton.org,shop.acton.org,Politifact_Real
acton.org,university.acton.org,Politifact_Real
acton.org,oecumene.radiovaticana.org,Politifact_Real
acton.org,rlo.acton.org,Politifact_Real
acton.org,usccb.org,Politifact_Real
acton.org,blog.acton.org,Politifact_Real
acton.org,ondemand.acton.org,Politifact_Real
acton.org,charitynavigator.org,Politifact_Real
acton.org,youtube.com,Politifact_Real
elections.nytimes.com,nytimes.comspiderbites.nytimes.com,Politifact_Real
elections.nytimes.com,nytimes.comtravel.nytimes.com,Politifact_Real
elections.nytimes.com,nytimes.comjobmarket.nytimes.com,Politifact_Real
elections.nytimes.com,nytimes.comtopics.nytimes.com,Politifact_Real
elections.nytimes.com,nytimes.comtech.nytimes.com,Politifact_Real
elections.nytimes.com,nytimes.comfirstlook.nytimes.com,Politifact_Real
elections.nytimes.com,nytimes.com,Politifact_Real
elections.nytimes.com,nytimes.comwww.nytimes.whsites.net,Politifact_Real
elections.nytimes.com,nytimes.comwww.nytimes.com,Politifact_Real
elections.nytimes.com,nytimes.comwww.nytco.com,Politifact_Real
youtube.com,developers.google.com,Politifact_Real
youtube.com,developers.google.com,Politifact_Real
abcnews.go.com,nielsen.com,Politifact_Real
abcnews.go.com,disneyplus.com,Politifact_Real
govtrack.us,mastodon.social,Politifact_Real
govtrack.us,civicimpulse.com,Politifact_Real
govtrack.us,github.com,Politifact_Real
govtrack.us,congress.gov,Politifact_Real
govtrack.us,bsky.app,Politifact_Real
govtrack.us,substack.govtrack.us,Politifact_Real
govtrack.us,patreon.com,Politifact_Real
data.bls.gov,bls.gov,Politifact_Real
data.bls.gov,threads.net,Politifact_Real
data.bls.gov,download.bls.gov,Politifact_Real
data.bls.gov,oig.dol.gov,Politifact_Real
data.bls.gov,dol.gov,Politifact_Real
data.bls.gov,youtube.com,Politifact_Real
data.bls.gov,usa.gov,Politifact_Real
twitter.com,help.x.com,Politifact_Real
data.bls.gov,bls.gov,Politifact_Real
data.bls.gov,threads.net,Politifact_Real
data.bls.gov,download.bls.gov,Politifact_Real
data.bls.gov,oig.dol.gov,Politifact_Real
data.bls.gov,dol.gov,Politifact_Real
data.bls.gov,youtube.com,Politifact_Real
data.bls.gov,usa.gov,Politifact_Real
youtube.com,developers.google.com,Politifact_Real
youtube.com,developers.google.com,Politifact_Real
apnews.com,blog.ap.org,Politifact_Real
apnews.com,apps.apple.com,Politifact_Real
apnews.com,play.google.com,Politifact_Real
apnews.com,apimagesblog.com,Politifact_Real
apnews.com,share.flipboard.com,Politifact_Real
apnews.com,contentservices.ap.org,Politifact_Real
apnews.com,careers.ap.org,Politifact_Real
apnews.com,bsky.app,Politifact_Real
apnews.com,apstylebook.com,Politifact_Real
apnews.com,leads.ap.org,Politifact_Real
apnews.com,ap.org,Politifact_Real
youtube.com,developers.google.com,Politifact_Real
nbcnews.com,nbcuniversal.com,Politifact_Real
nbcnews.com,msnbc.com,Politifact_Real
nbcnews.com,nbcunicareers.com,Politifact_Real
nbcnews.com,nbcuacademy.com,Politifact_Real
nbcnews.com,together.nbcuni.com,Politifact_Real
nbcnews.com,nbcnews.zendesk.com,Politifact_Real
nbcnews.com,nbc.com,Politifact_Real
nbcnews.com,peacocktv.com,Politifact_Real
nbcnews.com,today.com,Politifact_Real
nbcnews.com,cnbc.com,Politifact_Real
nbcnews.com,x.com,Politifact_Real
nbcnews.com,id.nbcnews.com,Politifact_Real
politifact.com,cbsnews.com,Politifact_Real
politifact.com,quinnipiac.edu,Politifact_Real
politifact.com,thetrace.org,Politifact_Real
politifact.com,bsky.app,Politifact_Real
politifact.com,whitehouse.gov,Politifact_Real
politifact.com,gallup.com,Politifact_Real
politifact.com,people-press.org,Politifact_Real
politifact.com,ammoland.com,Politifact_Real
youtube.com,developers.google.com,Politifact_Real
abcnews.go.com,nielsen.com,Politifact_Real
abcnews.go.com,disneyplus.com,Politifact_Real
c-span.org,c-spanshop.org,Politifact_Real
c-span.org,apps.apple.com,Politifact_Real
c-span.org,c-span.iapplicants.com,Politifact_Real
c-span.org,donate.c-span.org,Politifact_Real
c-span.org,play.google.com,Politifact_Real
c-span.org,youtube.com,Politifact_Real
c-span.org,static.c-spanvideo.org,Politifact_Real
abcnews.go.com,nielsen.com,Politifact_Real
abcnews.go.com,disneyplus.com,Politifact_Real
cq.com,password.cq.com,Politifact_Real
youtu.be,youtube.com,Politifact_Real
youtu.be,developers.google.com,Politifact_Real
cq.com,password.cq.com,Politifact_Real
abcnews.go.com,nielsen.com,Politifact_Real
abcnews.go.com,disneyplus.com,Politifact_Real
politifact.com,votesmart.org,Politifact_Real
politifact.com,ir.lawnet.fordham.edu,Politifact_Real
politifact.com,books.google.com,Politifact_Real
politifact.com,articles.sun-sentinel.com,Politifact_Real
politifact.com,clerk.house.gov,Politifact_Real
politifact.com,bsky.app,Politifact_Real
politifact.com,reason.com,Politifact_Real
politifact.com,slate.com,Politifact_Real
politifact.com,youtube.com,Politifact_Real
politifact.com,congress.gov,Politifact_Real
politifact.com,cnn.com,Politifact_Real
politifact.com,senate.gov,Politifact_Real
politifact.com,gpo.gov,Politifact_Real
youtube.com,developers.google.com,Politifact_Real
abcnews.go.com,nielsen.com,Politifact_Real
abcnews.go.com,disneyplus.com,Politifact_Real
ed.gov,nces.ed.gov,Politifact_Real
ed.gov,cte.ed.gov,Politifact_Real
ed.gov,studentaid.gov,Politifact_Real
ed.gov,studyabroad.state.gov,Politifact_Real
ed.gov,collegesavings.org,Politifact_Real
ed.gov,blog.ed.gov,Politifact_Real
ed.gov,flickr.com,Politifact_Real
ed.gov,apprenticeship.gov,Politifact_Real
ed.gov,aefla.ed.gov,Politifact_Real
ed.gov,oig.ed.gov,Politifact_Real
ed.gov,eric.ed.gov,Politifact_Real
ed.gov,usa.gov,Politifact_Real
ed.gov,collegescorecard.ed.gov,Politifact_Real
ed.gov,rsa.ed.gov,Politifact_Real
ed.gov,sites.ed.gov,Politifact_Real
ed.gov,ies.ed.gov,Politifact_Real
webcache.googleusercontent.com,support.google.com,Politifact_Real
cnn.com,sphere.com,Politifact_Real
senate.gov,congress.gov,Politifact_Real
